Id,IsSold,WeeksOnStockBeforeSale,onAction,SalesSeason,TotalPrice,CarAgeYears,Kilometers,Kilowatts,Horsepower,Cars,EngineType,BodyType,TransmissionType,Color,NumberofDoors,Alarm,AlloyWheels17,ASR,AutomaticClimateControl,BiXenon,BluetoothConnection,RemoteLocking,ElectricWindows,ElectricFoldingMirrors,ElectricMirrorAdjustment,ESP,KeylessGo,LEDLights,SteeringWheelButtons,RearHeadrest,Armrest,Navigation,MobileDevicePreparation,TripComputer,RearParkingSensor,CruiseControl,Xenon,ChromePackage,FogLights,HeatedFrontSeats,FrontParkingSensor,AlloyWheels17,AlloyWheels19,ParkingCamera,PanoramicRoof,SlidingPanoramicRoof,AllWheelDrive,ManualAirConditioning,SideRollerBlinds,HeatedRearSeats,AlloyWheels19,ElectricSeatAdjustment,ElectricSunroof,SeatMemoryPackage,RearRollerBlind,CooledFrontSeats,HeadUpDisplay,ParkAssist,360ParkingCamera,AlloyWheels21,PassengerSeatMemoryPackage,AirSuspension,AlloyWheels22,AlloyWheels21,CooledRearSeats,FrontElectricWindows,AlloyWheels16,VirtualCockpit,Alcantara,LeatherAlcantara,Leather,Fabric,LeatherFabric
4919,0,32,1,,22559,5,233464,120,163,Audi_Q5,Diesel,SUV,Automatic,Blue metallic,doors_4_5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4921,0,32,1,,12815,5,146957,85,116,BMW_116_D,Diesel,Sedan,Manual_6_speed,Dark blue metallic,doors_4_5,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4923,1,7,0,Summer,8713,5,143807,73,100,Citroen_C4,Diesel,Sedan,Manual,White metallic,doors_4_5,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4925,1,8,0,Summer,7949,9,209880,120,163,Citroen_C5,Diesel,Sedan,Manual_6_speed,Black metallic,doors_4_5,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4927,0,32,0,,11277,4,166883,66,90,Dacia_Duster,Diesel,SUV,Manual,Brown metallic,doors_4_5,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4929,1,24,1,Fall,14867,4,156877,80,110,Mercedes-Benz_B_180,Diesel,Sedan,Automatic,Black metallic,doors_4_5,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4931,0,32,0,,15379,5,158261,80,110,Mercedes-Benz_B_180,Diesel,Sedan,Automatic_7_speed,Black metallic,doors_4_5,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4933,0,32,0,,15379,5,152249,100,136,Mercedes-Benz_B_200,Diesel,Sedan,Automatic,Black metallic,doors_4_5,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4935,1,14,0,Fall,17944,5,148227,85,116,Mercedes-Benz_C_180,Diesel,Sedan,Manual_6_speed,Dark grey metallic,doors_4_5,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4937,1,5,0,Summer,17944,5,118747,80,110,Mercedes-Benz_CLA_180,Diesel,Sedan,Automatic_7_speed,Grey metallic,doors_4_5,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4939,0,32,0,,20508,3,138959,100,136,Mercedes-Benz_GLA_200,Diesel,SUV,Manual_6_speed,Silver metallic,doors_4_5,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4941,1,7,0,Summer,35892,4,138449,150,204,Mercedes-Benz_GLC_250,Diesel,SUV,Automatic,Dark grey metallic,doors_4_5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4943,1,10,0,Summer,15379,4,159137,96,130,Nissan_Qashqai,Diesel,SUV,Automatic,Black metallic,doors_4_5,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4945,1,15,0,Fall,16405,3,158777,96,130,Nissan_Qashqai,Diesel,SUV,Automatic,Black metallic,doors_4_5,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4947,1,16,0,Fall,8200,5,166975,81,110,Opel_Astra,Diesel,Wagon,Manual_6_speed,Grey metallic,doors_4_5,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4949,0,32,1,,17944,2,146772,100,136,Opel_Insignia_Grand,Diesel,Sedan,Manual_6_speed,Brown metallic,doors_4_5,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4951,0,32,0,,10764,5,153488,88,120,Peugeot__308,Diesel,Sedan,Manual_6_speed,Grey metallic,doors_4_5,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4953,1,7,0,Summer,10764,4,166307,88,120,Peugeot__308,Diesel,Sedan,Automatic,Black metallic,doors_4_5,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4955,0,32,0,,6923,8,192535,68,92,Peugeot__308,Diesel,Sedan,Manual,Silver metallic,doors_4_5,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4957,0,32,1,,11790,5,145322,88,120,Peugeot_3008,Diesel,Minivan,Automatic,White metallic,doors_4_5,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4959,0,32,1,,8154,8,208500,82,112,Peugeot_3008,Diesel,Minivan,Automatic,Black metallic,doors_4_5,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4961,1,11,0,Summer,13841,3,148835,81,110,Renault_Scenic,Diesel,Minivan,Automatic,Grey metallic,doors_4_5,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4963,0,32,1,,15379,3,150867,85,116,Skoda_Octavia,Diesel,Sedan,Automatic_DSG,Grey metallic,doors_4_5,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4965,0,32,1,,15892,5,158374,88,120,Volkswagen_Passat,Diesel,Sedan,Automatic_DSG,Blue metallic,doors_4_5,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4967,0,32,1,,15892,4,179863,110,150,Volkswagen_Passat,Diesel,Sedan,Manual_6_speed,Grey metallic,doors_4_5,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4969,0,32,1,,21533,2,138468,110,150,Volkswagen_Passat,Diesel,Sedan,Manual_6_speed,Black metallic,doors_4_5,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4971,1,11,0,Summer,17944,5,139879,110,150,Volkswagen_Passat,Diesel,Sedan,Automatic_DSG,White metallic,doors_4_5,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4973,1,6,0,Summer,12815,4,136051,88,120,Volvo_V60,Diesel,Wagon,Manual_6_speed,Black metallic,doors_4_5,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4975,1,24,0,Winter,15379,5,155288,100,136,Audi_A3,Diesel,Sedan,Manual_6_speed,Brown metallic,doors_4_5,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4977,1,4,0,Summer,12564,10,215318,120,163,Audi_A5,Diesel,Sedan,Manual_6_speed,Black metallic,doors_4_5,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4979,1,2,0,Summer,16872,5,168614,100,136,BMW_318_D,Diesel,Sedan,Automatic,Brown metallic,doors_4_5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4981,1,11,0,Fall,21021,5,147419,140,190,BMW_520_D,Diesel,Sedan,Automatic,Grey metallic,doors_4_5,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4983,1,20,0,Fall,10051,5,142752,84,114,Citroen_C4,Diesel,Sedan,Automatic,Anthracite metallic,doors_4_5,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4985,1,13,0,Fall,10764,4,157472,88,120,Citroen_C4_Picasso,Diesel,Minivan,Automatic,Grey metallic,doors_4_5,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4987,1,3,0,Summer,9226,8,134971,82,112,Citroen_DS4,Diesel,Sedan,Automatic,Brown metallic,doors_4_5,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4989,0,31,1,,11790,2,144462,77,105,Ford_Focus,Diesel,Sedan,Manual_6_speed,Silver metallic,doors_4_5,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4991,1,11,0,Fall,13841,3,139037,66,90,Mercedes-Benz_A_160,Diesel,Sedan,Manual_6_speed,Grey metallic,doors_4_5,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4993,1,13,0,Fall,30764,4,125688,120,163,Mercedes-Benz_GLC_220,Diesel,SUV,Automatic,Grey metallic,doors_4_5,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4995,1,9,0,Summer,33841,2,139653,120,163,Mercedes-Benz_GLC_220,Diesel,SUV,Automatic,Grey metallic,doors_4_5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4997,0,31,1,,19482,6,176746,125,170,Mercedes-Benz_GLK_220,Diesel,SUV,Automatic_7_speed,Silver metallic,doors_4_5,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4999,1,10,0,Summer,7687,4,149854,66,90,Renault_Clio,Diesel,Small car,Manual,White metallic,doors_4_5,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5001,0,31,1,,9738,3,145823,55,75,Renault_Clio_GT,Diesel,Wagon,Manual,Red metallic,doors_4_5,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5003,0,31,0,,15892,3,145521,81,110,Renault_Grand_Scenic,Diesel,Minivan,Automatic,Silver metallic,doors_4_5,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5005,0,31,1,,12051,4,147003,75,102,Volkswagen_Caddy,Diesel,Van,Manual,Blue metallic,doors_4_5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5007,0,31,1,,14354,5,174615,88,120,Volkswagen_Passat,Diesel,Sedan,Manual_6_speed,Brown metallic,doors_4_5,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5009,1,10,0,Summer,12815,5,142038,88,120,Volvo_V40,Diesel,Sedan,Manual_6_speed,Grey metallic,doors_4_5,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5011,1,8,0,Summer,22046,4,118426,100,136,Audi_A6,Diesel,Sedan,Manual_6_speed,Anthracite metallic,doors_4_5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5013,1,3,0,Summer,20508,5,176422,120,163,Audi_Q5,Diesel,SUV,Automatic,White metallic,doors_4_5,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5015,1,4,0,Summer,24610,4,153955,140,190,Audi_Q5,Diesel,SUV,Automatic,Grey metallic,doors_4_5,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5017,1,3,0,Summer,24097,4,148985,190,258,BMW_530_D,Diesel,Sedan,Automatic,Dark blue metallic,doors_4_5,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5019,1,12,0,Fall,8200,4,142423,73,100,Citroen_C3_Picasso,Diesel,Minivan,Manual,Red metallic,doors_4_5,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5021,1,9,0,Summer,11277,4,129708,73,100,Citroen_C4_Cactus,Diesel,Crossover,Manual,Black metallic,doors_4_5,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5023,1,7,0,Summer,10251,3,57999,74,101,Kia_Ceed,Petrol,Sedan,Manual_6_speed,Black metallic,doors_4_5,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5025,1,13,0,Fall,17431,3,165963,100,136,Mercedes-Benz_A_200,Diesel,Sedan,Automatic_7_speed,Black metallic,doors_4_5,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5027,1,3,0,Summer,12815,8,217971,100,136,Mercedes-Benz_C_200,Diesel,Sedan,Manual_6_speed,Black metallic,doors_4_5,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5029,1,7,0,Summer,10000,12,256709,125,170,Mercedes-Benz_C_220,Diesel,Sedan,Automatic,Black metallic,doors_4_5,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5031,0,30,1,,17431,6,238155,120,163,Mercedes-Benz_C_220,Diesel,Sedan,Manual_6_speed,Brown metallic,doors_4_5,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5033,1,5,0,Summer,17944,6,139808,100,136,Mercedes-Benz_CLA_200,Diesel,Sedan,Manual_6_speed,Grey metallic,doors_4_5,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5035,1,17,0,Fall,17431,5,174725,100,136,Mercedes-Benz_CLA_200,Diesel,Sedan,Manual_6_speed,Black metallic,doors_4_5,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5037,1,25,0,Winter,32303,3,134996,120,163,Mercedes-Benz_E_220,Diesel,Sedan,Automatic,Grey metallic,doors_4_5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5039,1,9,0,Summer,13841,5,176931,96,130,Nissan_Qashqai,Diesel,SUV,Manual_6_speed,Black metallic,doors_4_5,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5041,1,5,0,Summer,8000,6,128232,81,110,Opel_Astra,Diesel,Wagon,Manual_6_speed,Black metallic,doors_4_5,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5043,1,3,0,Summer,6662,7,161972,66,90,Renault_Clio,Diesel,Small car,Manual,Blue metallic,doors_4_5,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5045,1,5,0,Summer,11538,5,157479,75,102,Volkswagen_Caddy_Maxi,Diesel,Van,Manual,White metallic,doors_4_5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5047,1,5,0,Summer,11790,5,164943,77,105,Volkswagen_Golf_VII,Diesel,Sedan,Manual,White metallic,doors_4_5,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5049,1,11,0,Fall,13328,3,157148,85,116,Volkswagen_Golf_VII,Diesel,Sedan,Manual,Grey metallic,doors_4_5,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5051,1,5,0,Summer,22046,4,149851,110,150,Volkswagen_Passat,Diesel,Sedan,Manual_6_speed,Grey metallic,doors_4_5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5053,1,2,0,Summer,12051,7,174442,103,140,Volkswagen_Passat,Diesel,Sedan,Manual_6_speed,Black metallic,doors_4_5,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5055,1,5,0,Summer,11790,6,128725,130,177,Volkswagen_Passat,Diesel,Wagon,Automatic_DSG,Silver metallic,doors_4_5,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5057,0,30,1,,15379,6,158429,103,140,Volkswagen_Tiguan,Diesel,SUV,Manual_6_speed,Grey metallic,doors_4_5,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5059,1,9,0,Summer,11790,5,129181,84,114,Volvo_V40,Diesel,Sedan,Manual_6_speed,Black metallic,doors_4_5,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5061,0,29,1,,15379,5,127336,81,110,Audi_A3,Diesel,Sedan,Automatic,Brown metallic,doors_4_5,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5063,0,29,1,,8154,9,253215,77,105,Audi_A3,Diesel,Sedan,Automatic,Anthracite metallic,doors_4_5,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
